ProductCode,Units,Pieces,Grade,Date
1LOMSL8,210,0,DEALER,4/24/2014
1LOM4CL,105,0,DEALER,4/24/2014
1LOM5CL,315,0,DEALER,4/24/2014
1LOM8CL,105,0,DEALER,4/24/2014
1LOMSA12,140,0,DEALER,4/24/2014
1LOMSG4,140,0,DEALER,4/24/2014
4TOS4,240,0,DEALER,4/24/2014
4TOS8,120,0,DEALER,4/24/2014
5TOS6,288,0,DEALER,4/24/2014
7LSMVF12,168,0,DEALER,4/24/2014
1LOM126CL,280,0,DEALER,4/24/2014
1LOM5CL,420,0,DEALER,4/24/2014
1LOMSA12,420,0,DEALER,4/24/2014
7POM348,90,0,DEALER,4/24/2014
4TOS12,80,0,DEALER,4/24/2014
7LOM6,672,0,DEALER,4/24/2014
7LOM8,1512,0,DEALER,4/24/2014
7LOM12,840,0,DEALER,4/24/2014
1LOMSG4,6720,0,DEALER,4/24/2014
7POMSE,900,0,DEALER,4/24/2014
1PADSL,74,0,DEALER,4/24/2014
4TOS6,1280,0,DEALER,4/24/2014
7POM348,180,0,DEALER,4/29/2014
7LSM,1344,0,DEALER,4/29/2014
WSMISC4896,15,0,WASTE,5/2/2014
E1LOM5CL,11,0,ECON,5/5/2014
E1LOM5CL12,9,0,ECON,5/5/2014
E7POMSE,2,0,ECON,5/5/2014
4TOS4,8,0,DEALER,5/5/2014
4TOS2,1760,0,DEALER,4/15/2014
4TOS4,2400,0,DEALER,4/15/2014
4TOS6,2560,0,DEALER,4/15/2014
7LOM8,1512,0,DEALER,4/15/2014
4TOS10,300,0,DEALER,4/15/2014
7POMSE,90,0,DEALER,4/15/2014
1LOMSG4,2800,0,DEALER,4/15/2014
7LOM12,1512,0,DEALER,4/15/2014
7LOM6,672,0,DEALER,4/17/2014
7LOM8,756,0,DEALER,4/17/2014
7LOM12,1512,0,DEALER,4/17/2014
7LOM12,192,0,DEALER,4/17/2014
1LOM126CL,280,0,DEALER,4/17/2014
1LOM126CL,110,0,DEALER,4/17/2014
7LSM,336,0,DEALER,4/17/2014
7LOMSF,252,0,DEALER,4/17/2014
7POM348,90,0,DEALER,4/17/2014
7POMSE,18,0,DEALER,4/17/2014
7POMSE,405,0,DEALER,4/17/2014
7POMSE,38,0,DEALER,4/17/2014
4TOS8,720,0,DEALER,4/17/2014
4TOS10,200,0,DEALER,4/17/2014
4TOS12,80,0,DEALER,4/17/2014
5TOS6,720,0,DEALER,4/17/2014
5TOS8,108,0,DEALER,4/17/2014
5TOS10,180,0,DEALER,4/17/2014
7LOM12,672,0,DEALER,4/25/2014
7POMSE,450,0,DEALER,4/25/2014
7LSH,336,0,DEALER,4/25/2014
4TOS2,880,0,DEALER,4/25/2014
4TOS4,1680,0,DEALER,4/25/2014
4TOS4,230,0,DEALER,4/25/2014
4TOS6,640,0,DEALER,4/25/2014
4TOS8,1200,0,DEALER,4/25/2014
5TOS4,864,0,DEALER,4/25/2014
5TOS6,144,0,DEALER,4/25/2014
5TOS8,324,0,DEALER,4/25/2014
4TOS10,600,0,DEALER,4/25/2014
5TOS12,144,0,DEALER,4/25/2014
5TOS10,180,0,DEALER,4/25/2014
4TOS10,400,0,DEALER,4/15/2014
4TOS12,240,0,DEALER,4/15/2014
7LOMSF,126,0,DEALER,4/15/2014
4TOS8,720,0,DEALER,4/15/2014
7LOM12,1176,0,DEALER,4/15/2014
7POMSE,1260,0,DEALER,4/15/2014
1LOMSG4,4480,0,DEALER,4/15/2014
4TOS4,1920,0,DEALER,4/15/2014
4TOS2,440,0,DEALER,4/21/2014
4TOS4,720,0,DEALER,4/21/2014
4TOS8,240,0,DEALER,4/21/2014
5TOS4,432,0,DEALER,4/21/2014
5TOS6,144,0,DEALER,4/21/2014
5TOS8,324,0,DEALER,4/21/2014
1LOM5CL,315,0,DEALER,4/21/2014
1LOM5CL,1995,0,DEALER,4/24/2014
1LOM8CL,105,0,DEALER,4/24/2014
7POMSE,225,0,DEALER,4/24/2014
1LOMSG4,280,0,DEALER,4/24/2014
4TOS4,3120,0,DEALER,4/24/2014
4TOS6,800,0,DEALER,4/24/2014
4TOS8,600,0,DEALER,4/24/2014
5TOS4,216,0,DEALER,4/24/2014
5TOS8,108,0,DEALER,4/24/2014
1PADSL,74,0,DEALER,4/24/2014
1PADSL,10,0,DEALER,4/24/2014
7POM348,90,0,DEALER,4/24/2014
1LSH,140,0,DEALER,4/24/2014
7LOM6,336,0,DEALER,4/24/2014
1LOMCHR,105,0,DEALER,4/24/2014
7LOM6,672,0,DEALER,4/25/2014
4TOS4,480,0,DEALER,4/25/2014
4TOS6,160,0,DEALER,4/25/2014
4TOS8,120,0,DEALER,4/25/2014
5TOS12,72,0,DEALER,4/25/2014
5TOS8,108,0,DEALER,4/25/2014
5TOS6,144,0,DEALER,4/25/2014
4TOS2,440,0,DEALER,4/25/2014
1LOMSG4,280,0,DEALER,4/25/2014
7LSM,168,0,DEALER,4/25/2014
1LOM5CL,210,0,DEALER,4/25/2014
7POM347,45,0,DEALER,4/25/2014
1LSH,140,0,DEALER,4/25/2014
1LOM4CL,105,0,DEALER,5/1/2014
1LOM5CL,420,0,DEALER,5/1/2014
1LOMSA12,420,0,DEALER,5/1/2014
1LOMSG4,140,0,DEALER,5/1/2014
1LOM8CL,105,0,DEALER,5/1/2014
1LSHCRT,180,0,DEALER,5/1/2014
5TOS4,216,0,DEALER,5/1/2014
5TOS2,396,0,DEALER,5/1/2014
1LSH,280,0,DEALER,5/1/2014
7POMSE,360,0,DEALER,5/2/2014
7LOM8,1512,0,DEALER,5/2/2014
WSMISC4896,765,0,WASTE,5/6/2014
WSMISC4896,47,0,WASTE,5/6/2014
WSMISC4896,37,0,WASTE,5/6/2014
WSMISC4896,57,0,WASTE,5/6/2014
7LOM8,1008,0,DEALER,4/15/2014
7LOM12,1008,0,DEALER,4/15/2014
1LOM126CL,280,0,DEALER,4/15/2014
7LSM,336,0,DEALER,4/15/2014
7LSH,168,0,DEALER,4/15/2014
7POM348,270,0,DEALER,4/15/2014
7POMSE,900,0,DEALER,4/15/2014
7PSMSE,90,0,DEALER,4/15/2014
4TOS4,240,0,DEALER,4/15/2014
4TOS6,320,0,DEALER,4/15/2014
4TOS8,120,0,DEALER,4/15/2014
4TOS10,100,0,DEALER,4/15/2014
4TOS12,80,0,DEALER,4/15/2014
5TOS2,396,0,DEALER,4/15/2014
5TOS6,720,0,DEALER,4/15/2014
5TOS8,108,0,DEALER,4/15/2014
5TOS10,180,0,DEALER,4/15/2014
1LSHCRT,180,0,DEALER,4/15/2014
1LSHRND,180,0,DEALER,4/15/2014
7LOM8,1008,0,DEALER,4/7/2014
7LOM12,504,0,DEALER,4/7/2014
1LOM5CL,210,0,DEALER,4/7/2014
7LSM,168,0,DEALER,4/7/2014
1PADSL,37,0,DEALER,4/7/2014
1PTXA12BL,2232,0,DEALER,4/17/2014
7LOM12,1344,0,DEALER,4/29/2014
1LOMSG4,5600,0,DEALER,4/29/2014
1LOM124CL,560,0,DEALER,4/29/2014
7POMSE,360,0,DEALER,4/29/2014
4TOS6,480,0,DEALER,4/29/2014
5TOS6,288,0,DEALER,4/29/2014
1LSHCRT,360,0,DEALER,4/29/2014
7LSH,336,0,DEALER,4/29/2014
1LOM5CL,630,0,DEALER,4/29/2014
5TOS4,432,0,DEALER,4/29/2014
7LSM,504,0,DEALER,4/29/2014
1LOM4CL,105,0,DEALER,4/29/2014
1LOM8CL,420,0,DEALER,4/29/2014
1LOMCHR,630,0,DEALER,4/29/2014
7POMSE,765,0,DEALER,4/29/2014
1LOMSG4,280,0,DEALER,4/29/2014
4TOS2,880,0,DEALER,4/29/2014
4TOS4,1680,0,DEALER,4/29/2014
4TOS6,480,0,DEALER,4/29/2014
4TOS8,840,0,DEALER,4/29/2014
5TOS4,432,0,DEALER,4/29/2014
5TOS6,162,0,DEALER,4/29/2014
5TOS8,216,0,DEALER,4/29/2014
7LOM12,168,0,DEALER,4/29/2014
1LOM5CL,210,0,DEALER,5/9/2014
7POMSP,810,0,DEALER,5/9/2014
1LOM5CL,315,0,DEALER,5/9/2014
4TOS496,1152,0,DEALER,5/9/2014
7POMSP,1215,0,DEALER,5/9/2014
1LOM5CL12,2310,0,DEALER,5/9/2014
4TOS496,1152,0,DEALER,5/9/2014
7POMSP,1125,0,DEALER,5/9/2014
1LOM5CL12,735,0,DEALER,5/9/2014
1LOMSA812,840,0,DEALER,5/9/2014
4TOS496,1920,0,DEALER,5/9/2014
1LOM5CL12,630,0,DEALER,5/9/2014
7POMSE,135,0,DEALER,5/9/2014
4TOS496,576,0,DEALER,5/9/2014
7POMSP,1800,0,DEALER,5/9/2014
1LOM5CL12,840,0,DEALER,5/9/2014
1LOMSA812,420,0,DEALER,5/9/2014
7POM348,405,0,DEALER,5/1/2014
4TOS4,480,0,DEALER,5/1/2014
1LOM126CL,140,0,DEALER,5/1/2014
1LOM5CL,105,0,DEALER,5/1/2014
1LOM4CL,105,0,DEALER,5/1/2014
1LOM8CL,105,0,DEALER,5/1/2014
7POM348,180,0,DEALER,5/1/2014
4TOS4,960,0,DEALER,5/1/2014
4TOS4,213,0,DEALER,5/1/2014
1LOM126CL,140,0,DEALER,5/1/2014
1LSH,140,0,DEALER,5/1/2014
7POM349,45,0,DEALER,5/1/2014
7POMSE,32,0,DEALER,5/1/2014
7POMSE,36,0,DEALER,5/1/2014
E1LOM5CL,105,0,ECON,5/1/2014
4TOS2,440,0,DEALER,4/25/2014
4TOS4,2400,0,DEALER,4/25/2014
4TOS6,1280,0,DEALER,4/25/2014
4TOS8,1080,0,DEALER,4/25/2014
4TOS8,144,0,DEALER,4/25/2014
5TOS6,864,0,DEALER,4/25/2014
5TOS8,432,0,DEALER,4/25/2014
5TOS8,126,0,DEALER,4/25/2014
5TOS10,90,0,DEALER,4/25/2014
5TOS12,144,0,DEALER,4/25/2014
7LOM12,840,0,DEALER,4/25/2014
1LOM4CL,210,0,DEALER,5/1/2014
7PSMSE,135,0,DEALER,5/1/2014
1LOMCHR,210,0,DEALER,5/1/2014
1LOM5CL,315,0,DEALER,5/1/2014
7POMSE,855,0,DEALER,5/1/2014
4FOM8,360,0,DEALER,5/1/2014
4TOS8,1200,0,DEALER,5/1/2014
4TOS12,400,0,DEALER,5/1/2014
7LSM,672,0,DEALER,5/1/2014
4TOS6,1280,0,DEALER,5/1/2014
1LOM4CL,105,0,DEALER,5/1/2014
1LOM5CL,735,0,DEALER,5/1/2014
1LOMSA8,210,0,DEALER,5/1/2014
1LOM8CL,105,0,DEALER,5/1/2014
7LSM,168,0,DEALER,5/1/2014
58TOM4DTU,4032,0,DEALER,3/24/2014
1LOM5CL,525,65.9499969482422,DEALER,5/1/2014
7POM348,225,37.1500015258789,DEALER,5/1/2014
5TOS10,180,28.4799995422363,DEALER,5/1/2014
7LOM9,78,5.38000011444092,DEALER,5/1/2014
1LOM126CL,140,13.039999961853,DEALER,5/1/2014
1LOM5CL,210,0,DEALER,5/1/2014
4TOS4,960,0,DEALER,5/1/2014
1LOMSLC6,140,0,DEALER,5/1/2014
5TOS12,72,0,DEALER,5/1/2014
7POM347,45,0,DEALER,5/1/2014
1LOM8CL,105,0,DEALER,5/1/2014
1LOM4CL,105,0,DEALER,5/1/2014
7LOM12,168,0,DEALER,5/1/2014
7LOM8,252,0,DEALER,5/1/2014
7LOM12,504,0,DEALER,5/1/2014
7LSM,672,0,DEALER,5/1/2014
1LSHCRT,2700,0,DEALER,5/1/2014
1LSHRND,180,0,DEALER,5/1/2014
1LSH,1680,0,DEALER,5/1/2014
1LSH,160,0,DEALER,5/1/2014
1LOMSG4,560,0,DEALER,5/1/2014
1LOM4CL,105,0,DEALER,5/1/2014
1LOM5CL,210,0,DEALER,5/1/2014
1LOMSL8,840,0,DEALER,5/1/2014
1LOMSL8,204,0,DEALER,5/1/2014
7POM348,630,0,DEALER,5/1/2014
7POMSE,45,0,DEALER,5/1/2014
7POM349,360,0,DEALER,5/1/2014
7LOM8,504,0,DEALER,5/2/2014
7LOMSF,1008,0,DEALER,5/2/2014
7LSM,504,0,DEALER,5/2/2014
7LOM12,1176,0,DEALER,5/2/2014
1LOM4CL,630,0,DEALER,5/2/2014
1LOMSLC6,280,0,DEALER,5/2/2014
7POMSE,1530,0,DEALER,5/2/2014
7LOM12,1344,0,DEALER,4/30/2014
5TOS2,396,0,DEALER,4/30/2014
5TOS10,90,0,DEALER,4/30/2014
7LOM8,504,0,DEALER,5/1/2014
7LOM9,420,0,DEALER,5/1/2014
7LOM12,840,0,DEALER,5/1/2014
1LOM5CL,210,0,DEALER,5/1/2014
7POMSE,450,0,DEALER,5/1/2014
4TOS2,1320,0,DEALER,5/1/2014
4TOS4,2160,0,DEALER,5/1/2014
4TOS6,800,0,DEALER,5/1/2014
4TOS8,480,0,DEALER,5/1/2014
4TOS12,80,0,DEALER,5/1/2014
4FOM8,840,0,DEALER,5/1/2014
5TOS4,432,0,DEALER,5/1/2014
5TOS6,576,0,DEALER,5/1/2014
5TOS8,216,0,DEALER,5/1/2014
7LOM6,672,0,DEALER,4/29/2014
7LOM8,504,0,DEALER,4/29/2014
7LOM9,1050,0,DEALER,4/29/2014
7LOM9,132,0,DEALER,4/29/2014
7LOM12,672,0,DEALER,4/29/2014
7LSM,336,0,DEALER,4/29/2014
1LOM124CL,134,0,DEALER,4/29/2014
7POM348,450,0,DEALER,4/29/2014
7POMSE,360,0,DEALER,4/29/2014
4TOS4,480,0,DEALER,4/29/2014
4TOS6,640,0,DEALER,4/29/2014
4TOS8,600,0,DEALER,4/29/2014
4TOS10,100,0,DEALER,4/29/2014
5TOS4,216,0,DEALER,4/29/2014
5TOS6,576,0,DEALER,4/29/2014
5TOS8,108,0,DEALER,4/29/2014
5TOS10,90,0,DEALER,4/29/2014
1LOM124CL,6,150,DEALER,5/9/2014
1PTXA8BLK,222,0,DEALER,4/23/2014
4TOS6,160,0,DEALER,4/29/2014
5TOS4,216,0,DEALER,4/29/2014
5TOS8,216,0,DEALER,4/29/2014
1LSHCRT,720,0,DEALER,4/29/2014
1LSH,280,0,DEALER,4/29/2014
1LOM5CL,525,0,DEALER,4/29/2014
1LOM4CL,105,0,DEALER,4/29/2014
1LOM8CL,105,0,DEALER,4/29/2014
1LOM124CL,140,0,DEALER,4/30/2014
7POMSE,450,0,DEALER,4/30/2014
7LOM8,2520,0,DEALER,4/30/2014
4TOS4,1200,0,DEALER,4/30/2014
4TOS6,1120,0,DEALER,4/30/2014
4TOS8,720,0,DEALER,4/30/2014
4TOS10,300,0,DEALER,4/30/2014
4FOM8,600,0,DEALER,4/30/2014
7LOMSF,630,0,DEALER,4/30/2014
1LOM5CL,525,0,DEALER,4/30/2014
7LOM6,336,0,DEALER,4/29/2014
7LOM9,1260,0,DEALER,4/29/2014
7LOM12,504,0,DEALER,4/29/2014
1LOMSG4,1120,0,DEALER,4/29/2014
7LSM,336,0,DEALER,4/29/2014
7POM348,405,0,DEALER,4/29/2014
7POMSE,360,0,DEALER,4/29/2014
4TOS4,480,0,DEALER,4/29/2014
4TOS6,640,0,DEALER,4/29/2014
4TOS8,720,0,DEALER,4/29/2014
4TOS10,200,0,DEALER,4/29/2014
5TOS4,432,0,DEALER,4/29/2014
5TOS6,864,0,DEALER,4/29/2014
1LSHCRT,180,0,DEALER,4/29/2014
4TOS2,440,0,DEALER,5/9/2014
4TOS4,1680,0,DEALER,5/9/2014
4TOS6,480,0,DEALER,5/9/2014
4TOS8,960,0,DEALER,5/9/2014
4TOS12,160,0,DEALER,5/9/2014
5TOS4,432,0,DEALER,5/9/2014
5TOS8,216,0,DEALER,5/9/2014
5TOS12,72,0,DEALER,5/9/2014
1LOM5CL,1785,0,DEALER,5/9/2014
1LOM8CL,315,0,DEALER,5/9/2014
7LOM6,336,0,DEALER,5/9/2014
7LOM8,252,0,DEALER,5/9/2014
1LOMSG4,1680,0,DEALER,5/9/2014
7POMSE,180,0,DEALER,5/9/2014
4TOS2,440,0,DEALER,5/7/2014
4TOS4,1440,0,DEALER,5/7/2014
4TOS6,960,0,DEALER,5/7/2014
4TOS8,720,0,DEALER,5/7/2014
4TOS10,100,0,DEALER,5/7/2014
5TOS6,720,0,DEALER,5/7/2014
5TOS8,540,0,DEALER,5/7/2014
5TOS10,90,0,DEALER,5/7/2014
5TOS12,144,0,DEALER,5/7/2014
5TOS4,648,0,DEALER,5/7/2014
7LOM8,504,0,DEALER,5/7/2014
7LOM12,1008,0,DEALER,5/7/2014
7LSH,672,0,DEALER,5/7/2014
7LOM12,168,0,DEALER,5/16/2014
1LOM5CL,105,0,DEALER,5/16/2014
7POMSP,1575,0,DEALER,5/16/2014
4TOS496,576,0,DEALER,5/16/2014
7POMSP,1575,0,DEALER,5/16/2014
1LOM5CL12,1575,0,DEALER,5/16/2014
4TOS496,1344,0,DEALER,5/16/2014
1LOM5CL12,105,0,DEALER,5/16/2014
7POMSE,135,0,DEALER,5/16/2014
4TOS496,768,0,DEALER,5/16/2014
7POMSP,1710,0,DEALER,5/16/2014
1LOM5CL12,525,0,DEALER,5/16/2014
1LOMSA812,840,0,DEALER,5/16/2014
4TOS496,768,0,DEALER,5/16/2014
7POMSP,1710,0,DEALER,5/16/2014
1LOM5CL12,945,0,DEALER,5/16/2014
1LOMSA812,1260,0,DEALER,5/16/2014
7POMSP,21,0,DEALER,5/13/2014
7POM349,135,0,DEALER,4/30/2014
4TOS4,480,0,DEALER,4/30/2014
7LSM,504,0,DEALER,4/30/2014
7LOM8,756,0,DEALER,4/30/2014
4TOS6,160,0,DEALER,4/30/2014
E7POMSE,43,0,ECON,5/7/2014
E7POMSP,45,0,ECON,5/7/2014
7POM348,3,0,DEALER,5/7/2014
4TOS4,27,0,DEALER,5/7/2014
1LOM5CL,315,0,DEALER,5/8/2014
1LOM4CL,210,0,DEALER,5/8/2014
1LOM8CL,105,0,DEALER,5/8/2014
1LSHRND,180,0,DEALER,5/8/2014
4TOS4,720,0,DEALER,5/8/2014
4TOS496,384,0,DEALER,5/8/2014
1LOM126CL,140,0,DEALER,5/8/2014
7POMRBB8,40,0,DEALER,5/8/2014
7LSM,672,0,DEALER,5/15/2014
4TOS4,720,0,DEALER,5/15/2014
5TOS6,288,0,DEALER,5/15/2014
7POM348,90,0,DEALER,5/15/2014
7LOM12,168,0,DEALER,5/15/2014
7LOM6,360,0,DEALER,5/7/2014
7LOM8,252,0,DEALER,5/7/2014
7LOM12,168,0,DEALER,5/7/2014
1LOM4CL,210,0,DEALER,5/7/2014
7LSM,168,0,DEALER,5/7/2014
1LSH,420,0,DEALER,5/7/2014
4TOS2,440,0,DEALER,5/7/2014
4TOS4,1440,0,DEALER,5/7/2014
4TOS6,320,0,DEALER,5/7/2014
4TOS8,480,0,DEALER,5/7/2014
4TOS12,80,0,DEALER,5/7/2014
5TOS4,216,0,DEALER,5/7/2014
5TOS8,324,0,DEALER,5/7/2014
5TOS12,72,0,DEALER,5/7/2014
1LSHCRT,180,0,DEALER,5/7/2014
7POM348,135,0,DEALER,5/7/2014
7POM349,90,0,DEALER,5/7/2014
7POM347,450,0,DEALER,5/7/2014
1LOMSG4,1120,0,DEALER,5/7/2014
E1LOM5CL,111,0,ECON,5/7/2014
E1LOM5CL,102,0,ECON,5/7/2014
E1LOM5CL,104,0,ECON,5/7/2014
1LOM5CL,525,0,DEALER,5/7/2014
1LSH,140,0,DEALER,5/8/2014
1LOMSL8,420,0,DEALER,5/8/2014
1POM8088,37,0,DEALER,5/8/2014
7LOM12,168,0,DEALER,5/8/2014
1LOM126CL,280,0,DEALER,5/8/2014
1LOM5CL,210,0,DEALER,5/8/2014
7POM348,135,0,DEALER,5/8/2014
1LOM8CL,105,0,DEALER,5/8/2014
1LSH,80,0,DEALER,5/8/2014
1LSH,840,0,DEALER,5/8/2014
7LOM12,840,0,DEALER,5/8/2014
5TOS4,1080,0,DEALER,5/8/2014
4TOS12,560,0,DEALER,5/8/2014
4TOS4,1440,0,DEALER,5/8/2014
1LOMCHR,525,0,DEALER,5/8/2014
7POM347,135,0,DEALER,5/8/2014
7POM348,135,0,DEALER,5/8/2014
4TOS6,640,0,DEALER,5/8/2014
1LOM5CL,420,0,DEALER,5/8/2014
7LOM8,252,0,DEALER,5/8/2014
7POMSE,135,0,DEALER,5/8/2014
1LOMSF,105,0,DEALER,5/8/2014
1LOMSG4,280,0,DEALER,5/8/2014
7LOM6,336,0,DEALER,5/8/2014
58TOM4DTU,4032,0,DEALER,3/24/2014
1LSH,140,0,DEALER,5/8/2014
1LOM5CL,210,0,DEALER,5/8/2014
4TOS12,160,0,DEALER,5/8/2014
4TOS4,240,0,DEALER,5/8/2014
7LSMVF12,168,0,DEALER,5/8/2014
1LOMSA8,210,0,DEALER,5/8/2014
1LOM8CL,105,0,DEALER,5/8/2014
1LOMSA12,136,0,DEALER,5/8/2014
1LOM4CL,105,0,DEALER,5/8/2014
7LOM12,504,0,DEALER,4/30/2014
7LSM,336,0,DEALER,4/30/2014
7POM348,585,0,DEALER,4/30/2014
7POMSE,45,0,DEALER,4/30/2014
1LOMSL8,210,0,DEALER,4/30/2014
1LSHCRT,1080,0,DEALER,5/8/2014
1LSH,280,0,DEALER,5/8/2014
1LOM4CL,315,0,DEALER,5/8/2014
1LOM5CL,420,0,DEALER,5/8/2014
1LOMSA8,420,0,DEALER,5/8/2014
7LSM,168,0,DEALER,5/8/2014
4TOS2,440,0,DEALER,5/7/2014
4TOS4,480,0,DEALER,5/7/2014
4TOS6,160,0,DEALER,5/7/2014
4TOS12,80,0,DEALER,5/7/2014
5TOS6,144,0,DEALER,5/7/2014
5TOS8,108,0,DEALER,5/7/2014
1LOMSG4,560,0,DEALER,5/7/2014
5TOS12,72,0,DEALER,5/7/2014
1LOM8CL,105,0,DEALER,5/7/2014
1LOM5CL,525,0,DEALER,5/7/2014
1LSHRND,12,150,DEALER,5/15/2014
E1LOM5CL12,735,0,ECON,5/13/2014
E1LOM5CL12,96,0,ECON,5/13/2014
E7POMSP,180,0,ECON,5/13/2014
E7POMSE,225,0,ECON,5/13/2014
7POM348,540,0,DEALER,5/15/2014
1LOMSG4,280,0,DEALER,5/15/2014
4TOS4,240,0,DEALER,5/15/2014
1LOM126CL,140,0,DEALER,5/15/2014
1LOM5CL,210,0,DEALER,5/15/2014
7POM348,225,0,DEALER,5/13/2014
7POMSE,135,0,DEALER,5/13/2014
1LOM126CL,140,0,DEALER,5/13/2014
1LOM5CL,105,0,DEALER,5/13/2014
1LOMSL8,210,0,DEALER,5/13/2014
1LOMSG4,140,0,DEALER,5/13/2014
1LOMCHR,105,0,DEALER,5/13/2014
1LOM8CL,105,0,DEALER,5/13/2014
1LOMSA8,210,0,DEALER,5/13/2014
7LOM12,168,0,DEALER,5/23/2014
1LOM5CL,210,0,DEALER,5/23/2014
7POMSP,1395,0,DEALER,5/23/2014
1LOM5CL,105,0,DEALER,5/23/2014
4TOS496,576,0,DEALER,5/23/2014
7POMSP,1665,0,DEALER,5/23/2014
1LOM5CL12,1050,0,DEALER,5/23/2014
4TOS496,384,0,DEALER,5/23/2014
7POMSP,1485,0,DEALER,5/23/2014
1LOM5CL12,420,0,DEALER,5/23/2014
1LOMSA812,840,0,DEALER,5/23/2014
4TOS496,960,0,DEALER,5/23/2014
1LOM5CL12,105,0,DEALER,5/23/2014
7POMSE,405,0,DEALER,5/23/2014
4TOS496,384,0,DEALER,5/23/2014
7POMSP,990,0,DEALER,5/23/2014
1LOM5CL12,1050,0,DEALER,5/23/2014
1LOMSA812,630,0,DEALER,5/23/2014
1LOM5CL,105,0,DEALER,5/9/2014
1LOM8CL,105,0,DEALER,5/9/2014
7POMSE,180,0,DEALER,5/9/2014
7POM348,450,0,DEALER,5/9/2014
7LOM12,168,0,DEALER,5/9/2014
7LOM8,504,0,DEALER,5/7/2014
7LOM12,1008,0,DEALER,5/7/2014
1LOM5CL,315,0,DEALER,5/7/2014
7LOMSF,126,0,DEALER,5/7/2014
4TOS3,320,0,DEALER,5/7/2014
4TOS4,2400,0,DEALER,5/7/2014
4TOS6,960,0,DEALER,5/7/2014
4TOS8,480,0,DEALER,5/7/2014
4TOS10,200,0,DEALER,5/7/2014
4TOS12,240,0,DEALER,5/7/2014
5TOS4,432,0,DEALER,5/7/2014
5TOS6,432,0,DEALER,5/7/2014
5TOS8,216,0,DEALER,5/7/2014
4FOM8,360,0,DEALER,5/7/2014
1LOM5CL,315,29.0699996948242,DEALER,5/14/2014
1LOM8CL,105,9.80000019073486,DEALER,5/14/2014
1LSH,280,17.7800006866455,DEALER,5/14/2014
1LSHCRT,540,14.710000038147,DEALER,5/14/2014
5TOS8,216,19.5599994659424,DEALER,5/14/2014
5TOS4,864,38.2099990844727,DEALER,5/14/2014
4TOS3,320,9.32999992370605,DEALER,5/14/2014
1LOMCHR,125,11.539999961853,DEALER,5/14/2014
7LSMVF12,336,0,DEALER,5/15/2014
1LOM5CL,630,0,DEALER,5/15/2014
7POMRBB8,45,0,DEALER,5/15/2014
7POM348,90,0,DEALER,5/15/2014
1LOM8CL,105,0,DEALER,5/15/2014
1PTXA12BL,2232,0,DEALER,4/28/2014
7LOM8,1512,0,DEALER,5/7/2014
7LOM12,1512,0,DEALER,5/7/2014
1LOMCHR,105,0,DEALER,5/7/2014
1LOM4CL,420,0,DEALER,5/7/2014
7LSH,168,0,DEALER,5/7/2014
7POMSE,360,0,DEALER,5/7/2014
7LOMSF,252,0,DEALER,5/7/2014
4TOS2,1320,0,DEALER,5/7/2014
4TOS4,1200,0,DEALER,5/7/2014
4TOS6,480,0,DEALER,5/7/2014
4TOS8,840,0,DEALER,5/7/2014
4TOS10,300,0,DEALER,5/7/2014
4FOM8,240,0,DEALER,5/7/2014
7LSM,168,0,DEALER,5/7/2014
1LOMSG4,560,0,DEALER,5/7/2014
58TOM4DTU,2016,0,DEALER,5/22/2014
1PTXA12BL,2232,0,DEALER,4/28/2014
1LSH,560,0,DEALER,5/27/2014
4TOS4,240,0,DEALER,5/27/2014
5TOS4,432,0,DEALER,5/27/2014
5TOS6,144,0,DEALER,5/27/2014
7POMSE,405,0,DEALER,4/29/2014
1LSHCRT,180,0,DEALER,4/29/2014
1LSH,280,0,DEALER,4/29/2014
7LOM12,168,0,DEALER,4/29/2014
7LSM,168,0,DEALER,4/29/2014
1LSHCRT,180,0,DEALER,4/29/2014
7POM348,360,0,DEALER,4/29/2014
7LOM12,504,0,DEALER,5/19/2014
1PADSL,148,0,DEALER,5/19/2014
7POM349,45,0,DEALER,5/19/2014
1LOM5CL,525,0,DEALER,5/19/2014
58TOM4DTU,4032,0,DEALER,5/22/2014
1LSH,560,0,DEALER,5/22/2014
1LOM4CL,210,0,DEALER,5/22/2014
1LOM5CL,210,0,DEALER,5/22/2014
1LOM8CL,210,0,DEALER,5/22/2014
7POM348,135,0,DEALER,5/22/2014
7LOM8,252,0,DEALER,5/27/2014
7LOM12,168,0,DEALER,5/27/2014
1LOMSL8,420,0,DEALER,5/27/2014
1LOMSA8,420,0,DEALER,5/27/2014
1LOMSA12,280,0,DEALER,5/27/2014
1LOM4CL,105,0,DEALER,5/27/2014
1LOM5CL,105,0,DEALER,5/27/2014
7POM348,45,0,DEALER,5/27/2014
4TOS12,160,0,DEALER,5/7/2014
5TOS6,432,0,DEALER,5/7/2014
5TOS10,90,0,DEALER,5/7/2014
5TOS12,72,0,DEALER,5/7/2014
7LSM,168,0,DEALER,5/7/2014
5TOS4,1296,0,DEALER,5/7/2014
5TOS8,108,0,DEALER,5/7/2014
7LOM9,630,0,DEALER,5/16/2014
7LOM9,201,0,DEALER,5/16/2014
7LSH,2016,0,DEALER,5/16/2014
7LOMSF,126,0,DEALER,5/16/2014
4TOS2,440,0,DEALER,5/16/2014
4TOS4,960,0,DEALER,5/16/2014
