ProductCode,Invoice Number,Units,Pieces,Grade,Date
7LOM12,3051394,336,0,DEALER,8/7/2014
1LOM5CL,3051394,105,0,DEALER,8/7/2014
1LOM5CL,3051394,120,0,DEALER,8/7/2014
7LSH,3051394,672,0,DEALER,8/7/2014
7POMSE,3051394,1890,0,DEALER,8/7/2014
4TOS4,3051394,480,0,DEALER,8/7/2014
4TOS6,3051394,320,0,DEALER,8/7/2014
4TOS8,3051394,240,0,DEALER,8/7/2014
4FOM8,3051394,240,0,DEALER,8/7/2014
5TOS4,3051394,648,0,DEALER,8/7/2014
5TOS6,3051394,288,0,DEALER,8/7/2014
5TOS8,3051394,216,0,DEALER,8/7/2014
1PTXA12BL,3051395,2232,0,DEALER,7/28/2014
1LOMSL8,3051396,210,0,DEALER,8/22/2014
7POM348,3051396,90,0,DEALER,8/22/2014
4TOS4,3051396,720,0,DEALER,8/22/2014
4TOS496,3051396,192,0,DEALER,8/22/2014
4TOS6,3051396,320,0,DEALER,8/22/2014
1PADSL,3051396,37,0,DEALER,8/22/2014
1LSH,3051396,280,0,DEALER,8/22/2014
1LOMSG4,3051396,280,0,DEALER,8/22/2014
5TOS10,3051396,90,0,DEALER,8/22/2014
1LOM5CL,3051397,105,0,DEALER,8/22/2014
1LSH,3051397,280,0,DEALER,8/22/2014
4TOS4,3051397,960,0,DEALER,8/22/2014
5TOS6,3051397,288,0,DEALER,8/22/2014
5TOS4,3051397,432,0,DEALER,8/22/2014
58TOM4DTU,3051398,4032,0,DEALER,8/25/2014
7PSMSE,3051399,90,0,DEALER,8/22/2014
4TOS4,3051399,240,0,DEALER,8/22/2014
4TOS6,3051399,320,0,DEALER,8/22/2014
4TOS8,3051399,120,0,DEALER,8/22/2014
4TOS12,3051399,80,0,DEALER,8/22/2014
5TOS6,3051399,432,0,DEALER,8/22/2014
5TOS8,3051399,216,0,DEALER,8/22/2014
1LOMSL8,3051461,210,27.3999996185303,DEALER,8/20/2014
1LOMSL8,3051461,130,16.9599990844727,DEALER,8/20/2014
1LOMSG4,3051461,140,6.09999990463257,DEALER,8/20/2014
1LOMSG4,3051461,25,1.0900000333786,DEALER,8/20/2014
7LOM12,3051461,504,87.1100006103516,DEALER,8/20/2014
1LOM4CL,3051461,105,26.1499996185303,DEALER,8/20/2014
1PADSL,3051461,111,45.7599983215332,DEALER,8/20/2014
7POM348,3051461,270,89.4300003051758,DEALER,8/20/2014
58TOM4DTU,3051462,4032,0,DEALER,8/25/2014
7LOM12,3051493,336,0,DEALER,8/29/2014
7POMSP,3051493,1620,0,DEALER,8/29/2014
7LSM,3051494,168,0,DEALER,8/29/2014
4TOS496,3051495,576,0,DEALER,8/29/2014
7POMSP,3051495,1665,0,DEALER,8/29/2014
1LOM5CL12,3051495,1050,0,DEALER,8/29/2014
4TOS496,3051496,192,0,DEALER,8/29/2014
7POMSP,3051496,1260,0,DEALER,8/29/2014
1LOM5CL12,3051496,735,0,DEALER,8/29/2014
1LOMSA812,3051496,630,0,DEALER,8/29/2014
4TOS496,3051497,192,0,DEALER,8/29/2014
1LOM5CL12,3051497,525,0,DEALER,8/29/2014
7POMSE,3051497,135,0,DEALER,8/29/2014
4TOS496,3051498,384,0,DEALER,8/29/2014
7POMSP,3051498,1125,0,DEALER,8/29/2014
1LOM5CL12,3051498,945,0,DEALER,8/29/2014
1LOMSA812,3051498,420,0,DEALER,8/29/2014
WXMINV,3051520,2046,0,WIP,8/29/2014
WSMISC4896,3051521,45,0,WASTE,8/21/2014
WSMISC4896,3051521,65,0,WASTE,8/21/2014
1LOMSG4,3051522,140,0,DEALER,8/15/2014
4TOS8,3051522,240,0,DEALER,8/15/2014
4TOS12,3051522,80,0,DEALER,8/15/2014
5TOS4,3051522,432,0,DEALER,8/15/2014
5TOS6,3051522,288,0,DEALER,8/15/2014
5TOS8,3051522,108,0,DEALER,8/15/2014
5TOS12,3051522,72,0,DEALER,8/15/2014
7POM349,3051522,45,0,DEALER,8/15/2014
4TOS4,3051522,240,0,DEALER,8/15/2014
7LSM,3051551,5,0,DEALER,8/29/2014
7POMSE,3051557,675,0,DEALER,8/13/2014
1LOMSG4,3051557,1400,0,DEALER,8/13/2014
7LOM12,3051557,1176,0,DEALER,8/13/2014
7LOM8,3051557,1008,0,DEALER,8/13/2014
7LOMSF,3051557,126,0,DEALER,8/13/2014
4TOS2,3051557,3520,0,DEALER,8/13/2014
4TOS4,3051557,4080,0,DEALER,8/13/2014
4TOS4,3051557,232,0,DEALER,8/13/2014
4TOS6,3051557,480,0,DEALER,8/13/2014
7POMSE,3051558,270,0,DEALER,8/20/2014
7PSMSE,3051558,180,0,DEALER,8/20/2014
4TOS2,3051558,440,0,DEALER,8/20/2014
4TOS4,3051558,1200,0,DEALER,8/20/2014
4TOS6,3051558,480,0,DEALER,8/20/2014
4TOS8,3051558,1800,0,DEALER,8/20/2014
4TOS12,3051558,240,0,DEALER,8/20/2014
5TOS6,3051558,432,0,DEALER,8/20/2014
5TOS8,3051558,972,0,DEALER,8/20/2014
5TOS10,3051558,360,0,DEALER,8/20/2014
5TOS12,3051558,360,0,DEALER,8/20/2014
7POM348,3051559,180,0,DEALER,8/21/2014
5TOS4,3051559,432,0,DEALER,8/21/2014
4TOS4,3051559,960,0,DEALER,8/21/2014
7LSM,3051559,336,0,DEALER,8/21/2014
5TOS6,3051559,144,0,DEALER,8/21/2014
1LOM4CL,3051560,210,0,DEALER,8/22/2014
1LOM5CL,3051560,840,0,DEALER,8/22/2014
1LOM8CL,3051560,105,0,DEALER,8/22/2014
1LSH,3051560,280,0,DEALER,8/22/2014
5TOS4,3051560,204,0,DEALER,8/22/2014
4TOS6,3051560,160,0,DEALER,8/22/2014
7LOM8,3051561,756,0,DEALER,8/22/2014
7LOM12,3051561,1680,0,DEALER,8/22/2014
1PADSL,3051561,518,0,DEALER,8/22/2014
4TOS6,3051561,1760,0,DEALER,8/22/2014
5TOS4,3051561,216,0,DEALER,8/22/2014
1LOM5CL,3051561,420,0,DEALER,8/22/2014
1LOM124CL,3051561,700,0,DEALER,8/22/2014
7POM348,3051561,90,0,DEALER,8/22/2014
7POMRBB8,3051561,90,0,DEALER,8/22/2014
7LOM6,3051642,672,0,DEALER,8/21/2014
1LOM5CL,3051642,945,0,DEALER,8/21/2014
7POMSE,3051642,630,0,DEALER,8/21/2014
4TOS2,3051642,880,0,DEALER,8/21/2014
4TOS4,3051642,2880,0,DEALER,8/21/2014
4TOS6,3051642,480,0,DEALER,8/21/2014
4TOS8,3051642,840,0,DEALER,8/21/2014
4TOS12,3051642,320,0,DEALER,8/21/2014
5TOS4,3051642,216,0,DEALER,8/21/2014
5TOS8,3051642,108,0,DEALER,8/21/2014
7LOM12,3051642,168,0,DEALER,8/21/2014
7LSM,3051643,72,0,DEALER,8/20/2014
7LSM,3051643,168,0,DEALER,8/20/2014
7LSM,3051643,84,0,DEALER,8/20/2014
1LOMSG4,3051643,8960,0,DEALER,8/20/2014
7POMSE,3051643,495,0,DEALER,8/20/2014
7POMSE,3051643,38,0,DEALER,8/20/2014
7POM348,3051643,180,0,DEALER,8/20/2014
1PADSL,3051643,592,0,DEALER,8/20/2014
4TOS6,3051643,1120,0,DEALER,8/20/2014
7LOM6,3051643,672,0,DEALER,8/20/2014
1LOMSL8,3051644,210,0,DEALER,8/28/2014
1LOMSA12,3051644,280,0,DEALER,8/28/2014
1LSH,3051644,140,0,DEALER,8/28/2014
4TOS6,3051644,160,0,DEALER,8/28/2014
5TOS4,3051644,216,0,DEALER,8/28/2014
1LSHCRT,3051644,360,0,DEALER,8/28/2014
7POM348,3051699,180,30.6499996185303,DEALER,8/14/2014
5TOS6,3051699,144,14.210000038147,DEALER,8/14/2014
7LSM,3051699,168,14.9300003051758,DEALER,8/14/2014
7LOM12,3051699,168,14.9300003051758,DEALER,8/14/2014
5TOS4,3051699,216,13.4099998474121,DEALER,8/14/2014
4TOS4,3051699,480,24.2800006866455,DEALER,8/14/2014
4TOS6,3051699,160,12.6099996566772,DEALER,8/14/2014
1LOMSL8,3051699,210,14.0799999237061,DEALER,8/14/2014
1LOMSL8,3051699,125,8.38000011444092,DEALER,8/14/2014
1LSHRND,3051699,66,2.51999998092651,DEALER,8/14/2014
1LOM5CL,3051728,210,0,DEALER,9/5/2014
7POMSP,3051728,2160,0,DEALER,9/5/2014
4TOS496,3051729,960,0,DEALER,9/5/2014
7POMSP,3051729,2655,0,DEALER,9/5/2014
1LOM5CL12,3051729,1365,0,DEALER,9/5/2014
4TOS496,3051730,768,0,DEALER,9/5/2014
1LOM5CL12,3051730,210,0,DEALER,9/5/2014
4TOS496,3051731,192,0,DEALER,9/5/2014
7POMSP,3051731,1260,0,DEALER,9/5/2014
1LOM5CL12,3051731,630,0,DEALER,9/5/2014
1LOMSA812,3051731,1050,0,DEALER,9/5/2014
7LSM,3051732,168,0,DEALER,9/5/2014
1LOM5CL,3051732,105,0,DEALER,9/5/2014
4TOS496,3051733,576,0,DEALER,9/5/2014
7POMSP,3051733,1395,0,DEALER,9/5/2014
1LOM5CL12,3051733,840,0,DEALER,9/5/2014
1LOMSA812,3051733,840,0,DEALER,9/5/2014
7LOM12,3051743,168,0,DEALER,8/28/2014
7POMSE,3051743,315,0,DEALER,8/28/2014
4TOS6,3051743,640,0,DEALER,8/28/2014
5TOS4,3051743,216,0,DEALER,8/28/2014
1LOM5CL,3051744,420,0,DEALER,8/28/2014
1LOM8CL,3051744,105,0,DEALER,8/28/2014
1LOMSG4,3051744,140,0,DEALER,8/28/2014
1LSHFISH,3051744,180,0,DEALER,8/28/2014
4TOS4,3051744,240,0,DEALER,8/28/2014
4TOS496,3051744,192,0,DEALER,8/28/2014
4TOS6,3051744,160,0,DEALER,8/28/2014
5TOS4,3051744,216,0,DEALER,8/28/2014
5TOS10,3051744,180,0,DEALER,8/28/2014
7LOM12,3051745,168,0,DEALER,9/4/2014
1LOM4CL,3051745,210,0,DEALER,9/4/2014
7LSM,3051745,336,0,DEALER,9/4/2014
1LSH,3051745,140,0,DEALER,9/4/2014
7LOM8,3051851,756,0,DEALER,8/21/2014
7LOM12,3051851,504,0,DEALER,8/21/2014
1LOM5CL,3051851,315,0,DEALER,8/21/2014
7LSH,3051851,504,0,DEALER,8/21/2014
7POMSE,3051851,450,0,DEALER,8/21/2014
7LOMSF,3051851,378,0,DEALER,8/21/2014
4TOS2,3051851,880,0,DEALER,8/21/2014
4TOS4,3051851,2160,0,DEALER,8/21/2014
4TOS6,3051851,640,0,DEALER,8/21/2014
4TOS8,3051851,480,0,DEALER,8/21/2014
4TOS10,3051851,400,0,DEALER,8/21/2014
4TOS12,3051851,320,0,DEALER,8/21/2014
4FOM8,3051851,480,0,DEALER,8/21/2014
5TOS6,3051851,288,0,DEALER,8/21/2014
1LOMSG4,3051852,2800,0,DEALER,8/20/2014
1LOMSL8,3051852,8400,0,DEALER,8/20/2014
7LOM9,3051853,1470,0,DEALER,8/21/2014
1LOM4CL,3051853,420,0,DEALER,8/21/2014
1LOMSG4,3051853,1120,0,DEALER,8/21/2014
7LSM,3051853,504,0,DEALER,8/21/2014
7LSH,3051853,336,0,DEALER,8/21/2014
7LOMSF,3051853,252,0,DEALER,8/21/2014
7POM348,3051853,180,0,DEALER,8/21/2014
7POMSE,3051853,135,0,DEALER,8/21/2014
7POMRBB8,3051853,90,0,DEALER,8/21/2014
4TOS2,3051853,440,0,DEALER,8/21/2014
4TOS4,3051853,2160,0,DEALER,8/21/2014
4TOS6,3051853,320,0,DEALER,8/21/2014
4TOS8,3051853,120,0,DEALER,8/21/2014
4TOS10,3051853,200,0,DEALER,8/21/2014
5TOS2,3051853,396,0,DEALER,8/21/2014
5TOS4,3051853,432,0,DEALER,8/21/2014
5TOS10,3051853,90,0,DEALER,8/21/2014
1LSHFISH,3051853,540,0,DEALER,8/21/2014
7LOM8,3051854,504,0,DEALER,8/26/2014
5TOS8,3051854,432,0,DEALER,8/26/2014
4TOS12,3051854,80,0,DEALER,8/26/2014
4TOS6,3051854,160,0,DEALER,8/26/2014
1LOM126CL,3051854,140,0,DEALER,8/26/2014
1LSH,3051854,280,0,DEALER,8/26/2014
5TOS4,3051854,864,0,DEALER,8/26/2014
1LOMCHR,3051891,420,0,DEALER,8/25/2014
7PSMSE,3051891,45,0,DEALER,8/25/2014
7PSMSE,3051891,49,0,DEALER,8/25/2014
1LOM4CL,3051891,525,0,DEALER,8/25/2014
7POM348,3051891,270,0,DEALER,8/25/2014
5TOS6,3051891,864,0,DEALER,8/25/2014
7LOM12,3051891,504,0,DEALER,8/25/2014
7LOM6,3051891,672,0,DEALER,8/25/2014
4FOM6,3051891,160,0,DEALER,8/25/2014
4FOM8,3051891,840,0,DEALER,8/25/2014
5TOS4,3051891,432,0,DEALER,8/25/2014
4TOS4,3051891,1200,0,DEALER,8/25/2014
7LOM8,3051891,2016,0,DEALER,8/25/2014
7LSM,3051891,840,0,DEALER,8/25/2014
1LOMCHR,3051892,105,0,DEALER,8/21/2014
1LOM8CL,3051892,210,0,DEALER,8/21/2014
1LOMSG4,3051892,560,0,DEALER,8/21/2014
7PSMSE,3051892,45,0,DEALER,8/21/2014
1LOM4CL,3051892,105,0,DEALER,8/21/2014
7LOM12,3051892,1176,0,DEALER,8/21/2014
1LOMSLC6,3051892,280,0,DEALER,8/21/2014
7LOM6,3051892,336,0,DEALER,8/21/2014
7LOM6,3051892,384,0,DEALER,8/21/2014
4TOS4,3051892,1920,0,DEALER,8/21/2014
7LOM8,3051892,2268,0,DEALER,8/21/2014
7LOMSF,3051892,504,0,DEALER,8/21/2014
7POMSE,3051892,585,0,DEALER,8/21/2014
5TOS10,3051892,90,0,DEALER,8/21/2014
7LOM6,3051893,336,0,DEALER,8/20/2014
7LOM8,3051893,252,0,DEALER,8/20/2014
7LOM12,3051893,504,0,DEALER,8/20/2014
1LOM4CL,3051893,315,0,DEALER,8/20/2014
1LOM5CL,3051893,1050,0,DEALER,8/20/2014
1LOM8CL,3051893,105,0,DEALER,8/20/2014
1LOM126CL,3051893,280,0,DEALER,8/20/2014
1LSH,3051893,140,0,DEALER,8/20/2014
1LOMSG4,3051893,1120,0,DEALER,8/20/2014
7POM347,3051893,450,0,DEALER,8/20/2014
4TOS4,3051893,960,0,DEALER,8/20/2014
4TOS6,3051893,160,0,DEALER,8/20/2014
4TOS8,3051893,600,0,DEALER,8/20/2014
4TOS12,3051893,160,0,DEALER,8/20/2014
E1LOM5CL,3051893,120,0,ECON,8/20/2014
E1LOM5CL,3051893,102,0,ECON,8/20/2014
5TOS8,3051893,216,0,DEALER,8/20/2014
7LOM8,3051894,1764,0,DEALER,8/27/2014
7LOM9,3051894,1470,0,DEALER,8/27/2014
7LSH,3051894,1680,0,DEALER,8/27/2014
4TOS3,3051894,320,0,DEALER,8/27/2014
4TOS4,3051894,480,0,DEALER,8/27/2014
4TOS6,3051894,640,0,DEALER,8/27/2014
4TOS8,3051894,360,0,DEALER,8/27/2014
4TOS10,3051894,100,0,DEALER,8/27/2014
5TOS4,3051894,1728,0,DEALER,8/27/2014
5TOS8,3051894,324,0,DEALER,8/27/2014
5TOS10,3051894,180,0,DEALER,8/27/2014
7LOM8,3051962,252,0,DEALER,8/21/2014
1LOM4CL,3051962,210,0,DEALER,8/21/2014
1LOM5CL,3051962,1155,0,DEALER,8/21/2014
4TOS2,3051962,440,0,DEALER,8/21/2014
4TOS4,3051962,1680,0,DEALER,8/21/2014
4TOS6,3051962,480,0,DEALER,8/21/2014
4TOS8,3051962,1200,0,DEALER,8/21/2014
4TOS12,3051962,160,0,DEALER,8/21/2014
5TOS4,3051962,216,0,DEALER,8/21/2014
5TOS6,3051962,144,0,DEALER,8/21/2014
5TOS8,3051962,540,0,DEALER,8/21/2014
5TOS8,3051962,90,0,DEALER,8/21/2014
E1LOM5CL,3051962,106,0,ECON,8/21/2014
E1LOM5CL,3051962,109,0,ECON,8/21/2014
1LSHCRT,3051962,180,0,DEALER,8/21/2014
1LOMSG4,3051962,1400,0,DEALER,8/21/2014
7POM347,3051962,180,0,DEALER,8/21/2014
7LOM12,3051962,168,0,DEALER,8/21/2014
1LOM126CL,3051963,1540,0,DEALER,8/29/2014
1LOM126CL,3051963,100,0,DEALER,8/29/2014
1LOMSG4,3051963,5600,0,DEALER,8/29/2014
7LSM,3051963,2184,0,DEALER,8/29/2014
7LOM12,3051963,672,0,DEALER,8/29/2014
1PADSL,3051963,296,0,DEALER,8/29/2014
1LSH,3051964,280,0,DEALER,9/4/2014
7LSMVF12,3051964,336,0,DEALER,9/4/2014
4TOS4,3051964,960,0,DEALER,9/4/2014
4TOS496,3051964,384,0,DEALER,9/4/2014
4TOS6,3051964,160,0,DEALER,9/4/2014
5TOS4,3051964,432,0,DEALER,9/4/2014
58TOM4DTU,3051965,4032,0,DEALER,9/9/2014
7POM348,3052002,135,0,DEALER,9/5/2014
7POMSE,3052002,90,0,DEALER,9/5/2014
7POM349,3052002,90,0,DEALER,9/5/2014
1LOMSLC6,3052002,420,0,DEALER,9/5/2014
1LOM5CL,3052002,420,0,DEALER,9/5/2014
1LOM5CL,3052044,315,0,DEALER,9/12/2014
7POMSP,3052044,1620,0,DEALER,9/12/2014
1LOM5CL,3052045,105,0,DEALER,9/12/2014
4TOS496,3052046,768,0,DEALER,9/12/2014
7POMSP,3052046,2250,0,DEALER,9/12/2014
1LOM5CL12,3052046,1785,0,DEALER,9/12/2014
4TOS496,3052047,576,0,DEALER,9/12/2014
7POMSP,3052047,1665,0,DEALER,9/12/2014
1LOM5CL12,3052047,945,0,DEALER,9/12/2014
1LOMSA812,3052047,1260,0,DEALER,9/12/2014
4TOS496,3052048,192,0,DEALER,9/12/2014
1LOM5CL12,3052048,105,0,DEALER,9/12/2014
7POMSE,3052048,45,0,DEALER,9/12/2014
4TOS496,3052049,576,0,DEALER,9/12/2014
7POMSP,3052049,1800,0,DEALER,9/12/2014
1LOM5CL12,3052049,420,0,DEALER,9/12/2014
1LOMSA812,3052049,2520,0,DEALER,9/12/2014
7POM348,3052066,900,0,DEALER,8/26/2014
1LOM126CL,3052067,9,0,DEALER,9/9/2014
7LOM6,3052068,336,0,DEALER,9/4/2014
7LOM12,3052068,672,0,DEALER,9/4/2014
1LOM5CL,3052068,1470,0,DEALER,9/4/2014
1LOM5CL,3052068,90,0,DEALER,9/4/2014
1LOM5CL,3052068,75,0,DEALER,9/4/2014
7POM348,3052068,180,0,DEALER,9/4/2014
7POMSE,3052068,315,0,DEALER,9/4/2014
1LSHCRT,3052068,180,0,DEALER,9/4/2014
1LOMSF,3052068,210,0,DEALER,9/4/2014
4TOS2,3052068,440,0,DEALER,9/4/2014
4TOS4,3052068,3360,0,DEALER,9/4/2014
4TOS6,3052068,640,0,DEALER,9/4/2014
4TOS8,3052068,120,0,DEALER,9/4/2014
5TOS4,3052068,216,0,DEALER,9/4/2014
5TOS6,3052068,288,0,DEALER,9/4/2014
1LOMSL8,3052069,420,0,DEALER,9/11/2014
1LSH,3052069,140,0,DEALER,9/11/2014
7POM348,3052069,360,0,DEALER,9/11/2014
4TOS496,3052069,192,0,DEALER,9/11/2014
1LOM5CL,3052069,210,0,DEALER,9/11/2014
4TOS4,3052069,240,0,DEALER,9/11/2014
7LOM8,3052128,1008,0,DEALER,8/20/2014
7LOM6,3052128,2688,0,DEALER,8/20/2014
7LOMSF,3052128,1134,0,DEALER,8/20/2014
7LOMSF,3052128,142,0,DEALER,8/20/2014
7LSM,3052128,1680,0,DEALER,8/20/2014
7LOM12,3052128,1344,0,DEALER,8/20/2014
1LOM124CL,3052128,980,0,DEALER,8/20/2014
1LOM124CL,3052128,94,0,DEALER,8/20/2014
58TOM3DTU,3052129,1296,0,DEALER,9/2/2014
58TOM4DTU,3052129,864,0,DEALER,9/2/2014
58TOM4DTP,3052129,1152,0,DEALER,9/2/2014
58TOM6DTP,3052129,384,0,DEALER,9/2/2014
58TOM6DTP,3052129,168,0,DEALER,9/2/2014
1LOM126CL,3052130,140,0,DEALER,8/26/2014
7LSM,3052130,336,0,DEALER,8/26/2014
1LOM5CL,3052130,105,0,DEALER,8/26/2014
1PADSL,3052130,37,0,DEALER,8/26/2014
7POM348,3052130,90,0,DEALER,8/26/2014
7POMSE,3052130,135,0,DEALER,8/26/2014
4TOS4,3052130,480,0,DEALER,8/26/2014
4TOS6,3052130,320,0,DEALER,8/26/2014
1LOMSL8,3052194,8400,0,DEALER,8/28/2014
7POM348,3052194,450,0,DEALER,8/28/2014
7LOMSF,3052195,126,0,DEALER,8/26/2014
7LOM8,3052195,1008,0,DEALER,8/26/2014
7LOM12,3052195,840,0,DEALER,8/26/2014
7POMSE,3052195,450,0,DEALER,8/26/2014
1LOMSG4,3052195,2240,0,DEALER,8/26/2014
4TOS4,3052195,4800,0,DEALER,8/26/2014
4TOS6,3052195,2080,0,DEALER,8/26/2014
4TOS2,3052195,880,0,DEALER,8/26/2014
4TOS6,3052196,2720,0,DEALER,8/26/2014
4TOS8,3052196,240,0,DEALER,8/26/2014
4FOM8,3052196,120,0,DEALER,8/26/2014
4TOS10,3052196,1000,0,DEALER,8/26/2014
4TOS12,3052196,240,0,DEALER,8/26/2014
5TOS10,3052196,90,0,DEALER,8/26/2014
1LOMSG4,3052196,2240,0,DEALER,8/26/2014
7LOM12,3052196,1512,0,DEALER,8/26/2014
7POMSE,3052196,360,0,DEALER,8/26/2014
7LOM9,3052196,210,0,DEALER,8/26/2014
7POM349,3052197,360,0,DEALER,8/27/2014
1LOMSG4,3052197,1400,0,DEALER,8/27/2014
1PADSL,3052197,74,0,DEALER,8/27/2014
7POMSE,3052197,450,0,DEALER,8/27/2014
7LOM8,3052197,504,0,DEALER,8/27/2014
7LOM12,3052197,2688,0,DEALER,8/27/2014
1LOM126CL,3052197,140,0,DEALER,8/27/2014
1LOM126CL,3052197,126,0,DEALER,8/27/2014
1LOM124CL,3052197,280,0,DEALER,8/27/2014
4TOS4,3052197,480,0,DEALER,8/27/2014
4TOS6,3052197,640,0,DEALER,8/27/2014
5TOS4,3052197,432,0,DEALER,8/27/2014
1LOM5CL,3052197,210,0,DEALER,8/27/2014
5TOS6,3052198,864,0,DEALER,8/26/2014
5TOS8,3052198,216,0,DEALER,8/26/2014
5TOS10,3052198,90,0,DEALER,8/26/2014
5TOS12,3052198,72,0,DEALER,8/26/2014
4TOS8,3052198,120,0,DEALER,8/26/2014
1LOM4CL,3052199,105,0,DEALER,9/11/2014
1LOM8CL,3052199,105,0,DEALER,9/11/2014
1LOMSA8,3052199,210,0,DEALER,9/11/2014
1LSH,3052199,280,0,DEALER,9/11/2014
7POM349,3052199,45,0,DEALER,9/11/2014
7POM348,3052199,225,0,DEALER,9/11/2014
1POM8088,3052199,37,0,DEALER,9/11/2014
1LOMSG4,3052199,140,0,DEALER,9/11/2014
4TOS4,3052199,480,0,DEALER,9/11/2014
1LOM5CL,3052254,105,55.7799987792969,DEALER,9/10/2014
1LSH,3052254,140,51.1800003051758,DEALER,9/10/2014
1LOMSG4,3052254,140,12.8599996566772,DEALER,9/10/2014
1LOM126CL,3052254,5,1.96000003814697,DEALER,9/10/2014
1LSHRND,3052254,180,28.2199993133545,DEALER,9/10/2014
7LOM8,3052255,252,0,DEALER,9/12/2014
7LSM,3052255,168,0,DEALER,9/12/2014
1LSHRND,3052255,180,0,DEALER,9/12/2014
1LOMSG4,3052255,280,0,DEALER,9/12/2014
1PADSL,3052255,37,0,DEALER,9/12/2014
7POM348,3052255,225,0,DEALER,9/12/2014
7LSM,3052256,168,0,DEALER,9/12/2014
1LSH,3052256,420,0,DEALER,9/12/2014
7POM348,3052256,90,0,DEALER,9/12/2014
7POMSE,3052256,270,0,DEALER,9/12/2014
E1LOM5CL,3052298,114,0,ECON,9/18/2014
E1LOM5CL,3052298,105,0,ECON,9/18/2014
7LOM12,3052339,336,0,DEALER,9/19/2014
1LOM5CL,3052339,105,0,DEALER,9/19/2014
7POMSP,3052339,1935,0,DEALER,9/19/2014
7LSM,3052340,168,0,DEALER,9/19/2014
1LOM5CL,3052340,105,0,DEALER,9/19/2014
4TOS496,3052341,1152,0,DEALER,9/19/2014
7POMSP,3052341,2160,0,DEALER,9/19/2014
1LOM5CL12,3052341,1365,0,DEALER,9/19/2014
4TOS496,3052342,768,0,DEALER,9/19/2014
7POMSP,3052342,945,0,DEALER,9/19/2014
1LOM5CL12,3052342,1050,0,DEALER,9/19/2014
1LOMSA812,3052342,420,0,DEALER,9/19/2014
7POMSE,3052343,270,0,DEALER,9/19/2014
4TOS496,3052344,576,0,DEALER,9/19/2014
7POMSP,3052344,1485,0,DEALER,9/19/2014
1LOM5CL12,3052344,1260,0,DEALER,9/19/2014
1LOMSA812,3052344,840,0,DEALER,9/19/2014
4TOS4,3052367,2400,0,DEALER,9/11/2014
4TOS6,3052367,800,0,DEALER,9/11/2014
4TOS10,3052367,500,0,DEALER,9/11/2014
4TOS12,3052367,160,0,DEALER,9/11/2014
5TOS4,3052367,1944,0,DEALER,9/11/2014
5TOS4,3052367,144,0,DEALER,9/11/2014
5TOS6,3052367,576,0,DEALER,9/11/2014
5TOS6,3052367,168,0,DEALER,9/11/2014
7LOM8,3052367,2016,0,DEALER,9/11/2014
7LOM12,3052367,504,0,DEALER,9/11/2014
1LOM5CL,3052368,420,0,DEALER,9/8/2014
7POM348,3052368,180,0,DEALER,9/8/2014
4TOS6,3052368,160,0,DEALER,9/8/2014
1LOM4CL,3052368,105,0,DEALER,9/8/2014
5TOS4,3052368,216,0,DEALER,9/8/2014
7POMSE,3052368,45,0,DEALER,9/8/2014
7LSM,3052368,168,0,DEALER,9/8/2014
7LOM12,3052369,672,0,DEALER,8/28/2014
1LOMSG4,3052369,1400,0,DEALER,8/28/2014
7LSM,3052369,3360,0,DEALER,8/28/2014
7LSM,3052369,132,0,DEALER,8/28/2014
7POM348,3052369,945,0,DEALER,8/28/2014
7POM348,3052369,43,0,DEALER,8/28/2014
7POMRBB8,3052369,360,0,DEALER,8/28/2014
5TOS6,3052369,144,0,DEALER,8/28/2014
5TOS6,3052369,168,0,DEALER,8/28/2014
1LSHCRT,3052369,180,0,DEALER,8/28/2014
1LOM4CL,3052370,315,0,DEALER,9/4/2014
1LOM5CL,3052370,315,0,DEALER,9/4/2014
1LOM8CL,3052370,105,0,DEALER,9/4/2014
5TOS4,3052370,216,0,DEALER,9/4/2014
4TOS4,3052370,240,0,DEALER,9/4/2014
1LOMSA8,3052370,420,0,DEALER,9/4/2014
7LOM9,3052371,1260,0,DEALER,9/2/2014
7LOM12,3052371,1512,0,DEALER,9/2/2014
1LOM4CL,3052371,105,0,DEALER,9/2/2014
1LOM4CL,3052371,120,0,DEALER,9/2/2014
1LOM5CL,3052371,735,0,DEALER,9/2/2014
7LSM,3052371,672,0,DEALER,9/2/2014
1LOMCHR,3052371,105,0,DEALER,9/2/2014
7POMRBB8,3052371,135,0,DEALER,9/2/2014
4TOS4,3052371,960,0,DEALER,9/2/2014
4TOS6,3052371,160,0,DEALER,9/2/2014
4TOS8,3052371,1080,0,DEALER,9/2/2014
4TOS10,3052371,200,0,DEALER,9/2/2014
4TOS12,3052371,80,0,DEALER,9/2/2014
1LSHFISH,3052371,180,0,DEALER,9/2/2014
1PADSL,3052371,74,0,DEALER,9/2/2014
7POM348,3052371,180,0,DEALER,9/2/2014
4TOS4,3052434,720,0,DEALER,8/26/2014
4TOS12,3052434,80,0,DEALER,8/26/2014
5TOS4,3052434,1296,0,DEALER,8/26/2014
4TOS6,3052434,320,0,DEALER,8/26/2014
7LOM8,3052435,1008,0,DEALER,9/10/2014
7POM348,3052435,720,0,DEALER,9/10/2014
7POMSE,3052435,2970,0,DEALER,9/10/2014
7LOM12,3052436,672,0,DEALER,9/10/2014
